Time,INa,IKr,IKs,Ito1,IK1,IKp,INaCa,INaK,IpCa,ICab,INab,ICa,JDHPR,Jup,Jtrpn,Jtr,Jxfer,IKv43,IKv14,IKv14_K,IKv14_Na,Ito2,Istim,Itot
0.084,-0,0.743647,0.516851,0.0237316,0.106562,0.102645,-1.00372,0.289001,0.0273479,-0.0189468,-0.0646506,-2.04424,6.28792e-05,0.000343042,0.000121611,0.000413233,0.000639768,0.0112726,0.0124591,0.012665,-0.000205978,1.50307,0,0.181299
0.085,-0,0.749714,0.520282,0.0235336,0.107501,0.100842,-1.01736,0.288942,0.0273653,-0.0189623,-0.0648081,-2.02932,6.24204e-05,0.000343459,0.000109822,0.000408004,0.000613766,0.0111349,0.0123987,0.0126051,-0.000206367,1.3474,0,0.0351284
0.086,-0,0.754609,0.523032,0.0233125,0.109112,0.0978217,-1.03287,0.28884,0.0273797,-0.0190099,-0.0650751,-1.95041,5.99932e-05,0.00034381,9.75766e-05,0.000402734,0.000585471,0.0109992,0.0123133,0.0125206,-0.000207301,1.43069,0,0.18743
0.087,-0,0.760305,0.526586,0.0231515,0.10998,0.0962301,-1.04383,0.288787,0.0273922,-0.0190282,-0.0652173,-2.02718,6.23546e-05,0.00034412,8.59611e-05,0.000397405,0.000562033,0.0108903,0.0122612,0.0124689,-0.000207685,1.32518,0,0.00235477
0.088,-0,0.765159,0.530233,0.023038,0.110679,0.0949655,-1.05268,0.288745,0.0274023,-0.0190429,-0.065331,-2.0381,6.26903e-05,0.000344373,7.49567e-05,0.00039215,0.00053987,0.0108176,0.0122204,0.0124284,-0.000208005,1.48453,0,0.149597
0.089,-0,0.769359,0.533776,0.0229608,0.111074,0.0942589,-1.05884,0.288722,0.02741,-0.019048,-0.0653947,-1.99001,6.12112e-05,0.000344571,6.58804e-05,0.00038775,0.000524492,0.0107665,0.0121943,0.0124024,-0.000208129,1.37235,0,0.0866271
0.09,-0,0.771959,0.536162,0.0228204,0.11257,0.091628,-1.06946,0.288629,0.027416,-0.0191006,-0.0656352,-1.97001,6.05959e-05,0.000344728,5.71002e-05,0.000383472,0.000502155,0.0106951,0.0121253,0.0123344,-0.000209091,1.51215,0,0.239132
0.091,-0,0.774713,0.538183,0.0226402,0.114456,0.0884156,-1.08092,0.288512,0.0274201,-0.0191705,-0.0659341,-1.91629,5.89438e-05,0.000344844,4.82874e-05,0.000379184,0.000479814,0.0105989,0.0120413,0.0122516,-0.000210311,1.42613,0,0.198155
0.092,-0,0.779195,0.541592,0.0225595,0.114852,0.0877559,-1.08421,0.28849,0.0274226,-0.0191827,-0.0659959,-1.93332,5.94674e-05,0.000344923,4.01784e-05,0.000375098,0.000468236,0.0105415,0.012018,0.0122285,-0.000210462,1.32505,0,0.0842027
0.093,-0,0.782702,0.544818,0.0224769,0.115734,0.0863026,-1.08903,0.288437,0.0274236,-0.0192162,-0.0661334,-1.94697,5.98874e-05,0.00034497,3.17886e-05,0.000370722,0.000444225,0.0104984,0.0119786,0.0121896,-0.000211008,1.3114,0,0.0579344
0.094,-0,0.785394,0.547433,0.0223826,0.116874,0.084461,-1.09414,0.288369,0.027423,-0.019262,-0.0663097,-1.74698,5.37359e-05,0.000344977,2.44139e-05,0.000366829,0.000425657,0.0104526,0.01193,0.0121418,-0.000211743,1.32004,0,0.265685
0.095,-0,0.787784,0.549284,0.0222118,0.118993,0.0811426,-1.10277,0.288239,0.0274205,-0.0193478,-0.0666335,-1.83715,5.65095e-05,0.000344944,1.66818e-05,0.000362807,0.000410437,0.0103679,0.0118439,0.012057,-0.000213138,1.39368,0,0.242844
0.096,-0,0.790761,0.551191,0.022039,0.121117,0.077952,-1.11002,0.288111,0.0274157,-0.0194356,-0.0669525,-1.765,5.429e-05,0.000344862,8.69775e-06,0.000358581,0.000386581,0.010279,0.01176,0.0119745,-0.000214527,1.37863,0,0.295811
0.097,-0,0.794002,0.552945,0.0218869,0.122922,0.0753437,-1.11514,0.288003,0.0274101,-0.0195115,-0.0672192,-1.81112,5.57088e-05,0.000344756,2.00578e-06,0.000354971,0.000375722,0.0101971,0.0116897,0.0119054,-0.000215685,1.31956,0,0.189076
0.098,-0,0.797605,0.554849,0.0217333,0.124913,0.0725716,-1.11995,0.287885,0.0274026,-0.0195959,-0.0675093,-1.66444,5.11968e-05,0.000344611,-4.78216e-06,0.000351213,0.000359156,0.0101181,0.0116152,0.0118322,-0.000216977,1.20584,0,0.221304
0.099,-0,0.80144,0.556949,0.0216143,0.126447,0.0705115,-1.12223,0.287796,0.0273944,-0.0196634,-0.0677295,-1.72196,5.29663e-05,0.000344449,-1.05716e-05,0.00034785,0.000346842,0.0100556,0.0115586,0.0117766,-0.000217955,1.20858,0,0.169141
0.1,-0,0.80474,0.558515,0.0214645,0.128635,0.0676791,-1.12621,0.287667,0.0273843,-0.0197565,-0.0680396,-1.64173,5.04984e-05,0.000344245,-1.66061e-05,0.000344441,0.000332235,0.00998385,0.0114807,0.0117001,-0.000219364,1.12775,0,0.168101
0.101,-0,0.809003,0.56107,0.0213889,0.129636,0.0664244,-1.1245,0.287611,0.0273735,-0.0198074,-0.0681795,-1.57815,4.85426e-05,0.000344023,-2.19322e-05,0.000341291,0.000318547,0.00994376,0.0114452,0.0116651,-0.000219994,1.05232,0,0.164193
0.102,-0,0.812674,0.563497,0.0213134,0.130917,0.0648562,-1.12295,0.287538,0.0273608,-0.0198704,-0.0683571,-1.66197,5.11209e-05,0.000343762,-2.7288e-05,0.000338048,0.000306393,0.00991171,0.0114017,0.0116225,-0.000220823,1.11025,0,0.145262
0.103,-0,0.814573,0.564502,0.0211811,0.13327,0.0620796,-1.12566,0.287402,0.0273477,-0.0199707,-0.0686795,-1.64131,5.04853e-05,0.000343489,-3.2487e-05,0.000335054,0.00028881,0.00985808,0.011323,0.0115453,-0.000222328,1.12376,0,0.178496
0.104,-0,0.817324,0.565733,0.0210371,0.135548,0.0595161,-1.1267,0.287272,0.0273324,-0.02007,-0.0689863,-1.63052,5.01537e-05,0.00034317,-3.78883e-05,0.000331968,0.000278412,0.00979003,0.0112471,0.0114708,-0.000223739,1.08468,0,0.152161
0.105,-0,0.821645,0.568492,0.0209992,0.135955,0.0590702,-1.12054,0.287252,0.0273181,-0.0201036,-0.0690404,-1.82955,5.62755e-05,0.00034287,-4.16078e-05,0.000329324,0.000280414,0.00976587,0.0112333,0.0114573,-0.000223982,1.08325,0,-0.0352517
0.106,-0,0.825233,0.571565,0.0210099,0.136083,0.058931,-1.11317,0.287248,0.0273037,-0.0201279,-0.069057,-1.72372,5.30203e-05,0.000342565,-4.45194e-05,0.000326784,0.000269872,0.00977834,0.0112315,0.0114556,-0.000224109,1.01266,0,0.0139527
0.107,-0,0.82766,0.574338,0.0210204,0.136447,0.0585365,-1.10617,0.28723,0.027288,-0.0201619,-0.0691051,-1.69832,5.2239e-05,0.000342233,-4.80342e-05,0.00032424,0.000255556,0.00979819,0.0112222,0.0114466,-0.000224384,1.02898,0,0.0677401
0.108,-0,0.828726,0.576115,0.0209718,0.137844,0.057051,-1.10269,0.287152,0.0272709,-0.0202321,-0.0692894,-1.63433,5.02708e-05,0.000341872,-5.1855e-05,0.000321689,0.000243999,0.00979257,0.0111792,0.0114045,-0.000225286,1.14205,0,0.250642
0.109,-0,0.829263,0.576892,0.0208424,0.140318,0.0545215,-1.1025,0.287012,0.027252,-0.0203397,-0.069612,-1.48893,4.57984e-05,0.000341473,-5.61424e-05,0.000319152,0.000229563,0.00974152,0.0111009,0.0113277,-0.000226795,0.964402,0,0.219121
0.11,-0,0.831729,0.578802,0.0207413,0.141899,0.0529713,-1.09721,0.286925,0.0272302,-0.0204208,-0.0698151,-1.59126,4.89459e-05,0.000341012,-6.04006e-05,0.000316396,0.000225901,0.0096905,0.0110508,0.0112785,-0.000227731,0.933775,0,0.0953661
0.111,-0,0.833943,0.580686,0.0206741,0.143146,0.0517836,-1.09123,0.286858,0.0272094,-0.020489,-0.0699738,-1.64917,5.07274e-05,0.000340572,-6.40976e-05,0.000313862,0.000211571,0.00966057,0.0110136,0.0112421,-0.000228501,0.977276,0,0.0907035
0.112,-0,0.835946,0.582431,0.0206,0.144587,0.0504489,-1.08506,0.286779,0.0271867,-0.0205655,-0.0701555,-1.62887,5.01029e-05,0.000340092,-6.81314e-05,0.000311221,0.000204088,0.00962932,0.0109707,0.0112001,-0.000229377,0.934489,0,0.0778142
0.113,-0,0.838975,0.585427,0.0205986,0.144761,0.0502905,-1.07382,0.286773,0.0271632,-0.0206022,-0.0701769,-1.69222,5.20513e-05,0.000339594,-7.13039e-05,0.000308703,0.000200971,0.00963151,0.0109671,0.0111966,-0.000229513,0.848689,0,-0.0541399
0.114,-0,0.841425,0.588662,0.0206446,0.144385,0.0506335,-1.06158,0.286797,0.0271414,-0.0206188,-0.0701293,-1.8299,5.62862e-05,0.000339131,-7.37483e-05,0.000306497,0.000196121,0.00966346,0.0109812,0.0112105,-0.000229348,0.900918,0,-0.121613
0.115,-0,0.84246,0.591715,0.020688,0.144549,0.0504841,-1.04982,0.286791,0.0271161,-0.020657,-0.0701494,-1.67507,5.1524e-05,0.000338596,-7.66497e-05,0.000304031,0.00018532,0.00970739,0.0109806,0.0112101,-0.000229535,0.998615,0,0.146718
0.116,-0,0.841429,0.592625,0.0205913,0.146989,0.0483107,-1.04591,0.286657,0.0270896,-0.0207685,-0.0704535,-1.44202,4.43553e-05,0.000338034,-7.97533e-05,0.000301854,0.000174605,0.00968246,0.0109088,0.0111398,-0.000231001,0.99958,0,0.38412
0.117,-0,0.84143,0.593134,0.0204309,0.149788,0.045949,-1.04277,0.286504,0.0270621,-0.0208909,-0.0707965,-1.39637,4.29514e-05,0.000337453,-8.29859e-05,0.000299725,0.000167187,0.00960603,0.0108248,0.0110574,-0.000232585,0.860889,0,0.294351
0.118,-0,0.842447,0.593932,0.0202969,0.151991,0.044183,-1.03825,0.286385,0.0270361,-0.0209914,-0.0710622,-1.42625,4.38704e-05,0.000336906,-8.56216e-05,0.000297861,0.000163613,0.00953621,0.0107607,0.0109945,-0.000233829,0.934439,0,0.344161
0.119,-0,0.84335,0.594194,0.0201339,0.154824,0.0420271,-1.03543,0.286232,0.0270093,-0.0211107,-0.0713985,-1.39632,4.29497e-05,0.000336339,-8.79434e-05,0.000296132,0.000159893,0.00945358,0.0106803,0.0109157,-0.000235419,0.918294,0,0.361805
0.12,-0,0.846211,0.595758,0.0200304,0.156235,0.0409995,-1.02752,0.286158,0.0269818,-0.0211871,-0.0715636,-1.6024,4.92884e-05,0.000335758,-8.97869e-05,0.000294465,0.000162438,0.00939051,0.0106399,0.0108761,-0.000236179,0.840324,0,0.0900288
0.121,-0,0.848868,0.597905,0.0199978,0.156941,0.0404958,-1.01771,0.286123,0.0269549,-0.0212414,-0.0716455,-1.77491,5.45947e-05,0.00033519,-9.08819e-05,0.000292949,0.000162663,0.0093748,0.010623,0.0108596,-0.000236628,0.760474,0,-0.147739
0.122,-0,0.850374,0.599767,0.0199677,0.158101,0.0396848,-1.00887,0.286063,0.0269265,-0.0213104,-0.0717795,-1.44979,4.45945e-05,0.000334591,-9.18821e-05,0.000291542,0.000156025,0.00937273,0.010595,0.0108323,-0.000237352,0.880793,0,0.309928
0.123,-0,0.851234,0.600902,0.0198962,0.159809,0.0385252,-1.00253,0.285974,0.0268995,-0.0213931,-0.0719753,-1.49458,4.59722e-05,0.000334023,-9.30222e-05,0.000290273,0.000153077,0.00934653,0.0105497,0.010788,-0.00023831,0.766357,0,0.159113
0.124,-0,0.851347,0.601136,0.0197745,0.162466,0.036799,-0.998845,0.285834,0.0268717,-0.0215034,-0.0722762,-1.30744,4.02158e-05,0.000333439,-9.48393e-05,0.000288903,0.000141643,0.00929504,0.0104794,0.0107192,-0.000239764,0.784768,0,0.368934
0.125,-0,0.851856,0.60098,0.019605,0.165685,0.0348284,-0.995803,0.285666,0.0268413,-0.0216308,-0.0726346,-1.30743,4.02157e-05,0.000332804,-9.70239e-05,0.000287435,0.000139375,0.00921088,0.0103941,0.0106356,-0.000241454,0.829696,0,0.417653
0.126,-0,0.85401,0.601887,0.0194849,0.167652,0.033686,-0.989081,0.285565,0.0268113,-0.0217214,-0.0728502,-1.61366,4.96349e-05,0.000332176,-9.83488e-05,0.000286093,0.000142,0.00914217,0.0103427,0.0105852,-0.000242468,0.729435,0,0.0212184
0.127,-0,0.855684,0.603001,0.0194106,0.169372,0.0327238,-0.981493,0.285477,0.0267808,-0.0218049,-0.0730366,-1.39746,4.29848e-05,0.000331538,-9.96271e-05,0.000284705,0.000135299,0.00910858,0.010302,0.0105454,-0.000243433,0.785428,0,0.304082
0.128,-0,0.857445,0.604333,0.019342,0.170966,0.0318607,-0.972786,0.285397,0.0267481,-0.0218867,-0.0732079,-1.52951,4.70467e-05,0.000330857,-0.000100906,0.00028324,0.00013411,0.00907822,0.0102637,0.010508,-0.000244298,0.777997,0,0.176695
0.129,-0,0.858375,0.605221,0.019268,0.172902,0.0308492,-0.965359,0.285299,0.0267159,-0.0219765,-0.0734138,-1.45268,4.46832e-05,0.000330186,-0.00010261,0.000281711,0.000125695,0.00904998,0.0102181,0.0104634,-0.000245345,0.750272,0,0.235477
0.13,-0,0.861172,0.60818,0.0193075,0.172221,0.0312006,-0.951333,0.285337,0.0266853,-0.0219935,-0.0733411,-1.67855,5.1631e-05,0.00032955,-0.000103696,0.0002803,0.000130689,0.00907028,0.0102373,0.0104823,-0.000245055,0.617876,0,-0.103239
0.131,-0,0.861924,0.610518,0.0193551,0.172321,0.0311488,-0.939745,0.285335,0.0266547,-0.0220312,-0.0733514,-1.48462,4.56658e-05,0.000328913,-0.000104257,0.000279082,0.000130043,0.0091144,0.0102407,0.0104859,-0.000245246,0.69246,0,0.179968
0.132,-0,0.861182,0.611801,0.0193398,0.173733,0.0304267,-0.931574,0.285264,0.026623,-0.0221051,-0.0735006,-1.36846,4.20929e-05,0.000328254,-0.000104783,0.000278067,0.000125833,0.00913021,0.0102096,0.0104556,-0.000246055,0.705447,0,0.318175
0.133,-0,0.859269,0.611466,0.0192208,0.176947,0.0288572,-0.928175,0.285101,0.0265906,-0.0222267,-0.0738364,-1.29554,3.98499e-05,0.000327586,-0.000106209,0.000276943,0.000115679,0.00908845,0.0101323,0.01038,-0.000247696,0.652662,0,0.340335
0.134,-0,0.858593,0.611234,0.0190672,0.180075,0.0274224,-0.923951,0.284944,0.0265568,-0.022346,-0.0741577,-1.29184,3.9736e-05,0.000326888,-0.000107784,0.000275718,0.000114486,0.00901124,0.010056,0.0103052,-0.0002492,0.654878,0,0.350476
0.135,-0,0.858205,0.610549,0.0188768,0.183838,0.0258085,-0.920714,0.284756,0.0265212,-0.0224817,-0.0745374,-1.47746,4.54456e-05,0.000326157,-0.000109325,0.000274506,0.000115168,0.00891027,0.00996655,0.0102175,-0.000250991,0.705546,0,0.218908
0.136,-0,0.85852,0.61009,0.018704,0.187239,0.024448,-0.916958,0.284588,0.026487,-0.0226048,-0.0748741,-1.23283,3.79209e-05,0.000325452,-0.000110194,0.000273463,0.000110239,0.00881561,0.00988836,0.010141,-0.000252602,0.627441,0,0.39025
0.137,-0,0.860202,0.610669,0.0185894,0.189177,0.0237117,-0.910044,0.284494,0.0264541,-0.0226886,-0.0750633,-1.56263,4.80653e-05,0.000324777,-0.00011096,0.000272451,0.000115291,0.00874533,0.00984411,0.0100976,-0.000253498,0.590431,0,0.0333032
0.138,-0,0.861221,0.611286,0.018514,0.191033,0.0230318,-0.903209,0.284405,0.0264217,-0.0227691,-0.0752427,-1.32571,4.07779e-05,0.000324112,-0.000111321,0.000271476,0.000109974,0.00870792,0.00980608,0.0100605,-0.000254448,0.587598,0,0.276575
0.139,-0,0.861573,0.611586,0.0184267,0.193423,0.0221907,-0.896875,0.284289,0.0263868,-0.0228645,-0.0754714,-1.24045,3.81552e-05,0.000323397,-0.000111921,0.000270483,0.000107228,0.00867022,0.00975644,0.0100121,-0.000255628,0.572835,0,0.355054
0.14,-0,0.861664,0.611494,0.0183134,0.196201,0.02126,-0.891658,0.284156,0.0263523,-0.0229678,-0.0757339,-1.48412,4.56504e-05,0.000322693,-0.000112708,0.000269575,0.000109872,0.00861627,0.00969709,0.009954,-0.000256917,0.605725,0,0.150684
0.141,-0,0.862231,0.611968,0.0182309,0.198292,0.0205908,-0.884688,0.284056,0.0263172,-0.0230543,-0.075929,-1.31888,4.05677e-05,0.000321977,-0.000113168,0.000268584,0.000105828,0.00857643,0.0096545,0.00991242,-0.000257916,0.532722,0,0.251858
0.142,-0,0.860245,0.610041,0.0180471,0.203268,0.0190989,-0.884878,0.283818,0.0262838,-0.0232051,-0.0763863,-1.1239,3.45702e-05,0.0003213,-0.000114223,0.000267751,9.93149e-05,0.00849505,0.00955208,0.00981225,-0.000260174,0.642239,0,0.554674
0.143,-0,0.860203,0.60873,0.0178404,0.207527,0.0179265,-0.882972,0.283617,0.0262495,-0.0233379,-0.0767692,-1.45947,4.48923e-05,0.000320602,-0.000114846,0.00026699,0.000108128,0.00837902,0.00946142,0.00972335,-0.000261923,0.675023,0,0.254563
0.144,-0,0.860719,0.607954,0.0176796,0.21101,0.0170327,-0.879885,0.283454,0.0262169,-0.0234495,-0.0770769,-1.31381,4.04116e-05,0.00031994,-0.000114704,0.000266367,0.000106811,0.00828764,0.00939199,0.00965541,-0.000263416,0.501985,0,0.231833
0.145,-0,0.863019,0.609232,0.0176327,0.211741,0.0168523,-0.870834,0.283422,0.0261838,-0.0234994,-0.0771405,-1.53873,4.73303e-05,0.000319269,-0.000114236,0.000265746,0.000115173,0.00825307,0.00937967,0.00964346,-0.000263784,0.493989,0,0.0118653
0.146,-0,0.86379,0.610514,0.0176419,0.212539,0.0166578,-0.861851,0.283386,0.0261501,-0.0235513,-0.0772098,-1.42116,4.37137e-05,0.000318584,-0.00011362,0.000265112,0.000111025,0.00827006,0.00937185,0.00963619,-0.000264344,0.539148,0,0.18606
0.147,-0,0.86169,0.609511,0.0175414,0.216512,0.0157305,-0.858891,0.283202,0.0261143,-0.0236743,-0.0775525,-1.33514,4.10679e-05,0.00031786,-0.000113718,0.000264449,0.000108121,0.00824212,0.0092993,0.00956543,-0.000266138,0.593758,0,0.328802
0.148,-0,0.86042,0.608511,0.0174068,0.220201,0.0149257,-0.856481,0.283033,0.0260823,-0.0237856,-0.0778655,-1.33009,4.09126e-05,0.000317213,-0.000113659,0.000263983,0.000110336,0.00817844,0.00922833,0.00949596,-0.000267638,0.504994,0,0.24735
0.149,-0,0.859977,0.608203,0.0173003,0.223033,0.0143423,-0.851825,0.282904,0.0260485,-0.0238791,-0.0781022,-1.25592,3.86311e-05,0.000316534,-0.000113532,0.000263423,0.000107786,0.0081238,0.00917651,0.00944534,-0.000268824,0.515478,0,0.337561
0.15,-0,0.858775,0.606986,0.0171499,0.227049,0.0135626,-0.849627,0.282722,0.0260153,-0.0239958,-0.0784333,-1.33347,4.10166e-05,0.000315867,-0.000113761,0.000262841,0.000109658,0.00804726,0.0091026,0.00937304,-0.000270433,0.548377,0,0.295108
0.151,-0,0.858225,0.606317,0.0170262,0.230276,0.012974,-0.845943,0.282578,0.0259824,-0.0240945,-0.0786953,-1.30231,4.00581e-05,0.000315205,-0.000113765,0.000262154,0.000108252,0.00798106,0.00904515,0.00931688,-0.000271732,0.496681,0,0.279014
0.152,-0,0.856706,0.604747,0.0168632,0.234907,0.0121835,-0.84408,0.28237,0.0259467,-0.024223,-0.0790654,-1.27677,3.92726e-05,0.000314493,-0.00011434,0.000261392,0.000103257,0.0078989,0.00896434,0.00923792,-0.000273571,0.491454,0,0.301034
0.153,-0,0.856382,0.604039,0.0167236,0.238368,0.0116316,-0.839541,0.282218,0.0259095,-0.0243279,-0.0793374,-1.46223,4.49772e-05,0.00031375,-0.000114709,0.000260567,0.000109121,0.00781967,0.00890388,0.00917877,-0.000274885,0.480944,0,0.110775
0.154,-0,0.857229,0.605177,0.0167133,0.238801,0.0115648,-0.831085,0.2822,0.0258773,-0.0243672,-0.0793709,-1.52975,4.70539e-05,0.000313106,-0.000114379,0.000259883,0.000110264,0.00781198,0.00890131,0.00917651,-0.0002752,0.463793,0,0.0367836
0.155,-0,0.855475,0.604888,0.0166667,0.241625,0.0111404,-0.825665,0.282077,0.0258405,-0.0244577,-0.0795897,-1.3425,4.12941e-05,0.000312372,-0.000114314,0.000259156,0.00010728,0.00780629,0.0088604,0.0091369,-0.000276495,0.457552,0,0.223057
0.156,-0,0.853349,0.603986,0.0165766,0.245081,0.010647,-0.8224,0.281926,0.0258073,-0.0245561,-0.0798543,-1.37687,4.23514e-05,0.000311712,-0.000114527,0.000258528,0.000105638,0.00777212,0.00880447,0.00908233,-0.000277858,0.516564,0,0.250256
0.157,-0,0.852436,0.604315,0.0165274,0.246881,0.010401,-0.815404,0.281849,0.0257708,-0.0246249,-0.0799905,-1.3607,4.1854e-05,0.000310986,-0.000114432,0.000257715,0.000105221,0.00775038,0.00877701,0.00905561,-0.000278601,0.419477,0,0.176939
0.158,-0,0.850191,0.603517,0.0164446,0.250149,0.00997188,-0.811577,0.281707,0.0257365,-0.024719,-0.0802358,-1.2367,3.804e-05,0.000310309,-0.0001151,0.000256907,0.000100703,0.00771819,0.00872641,0.00900631,-0.0002799,0.387194,0,0.271679
0.159,-0,0.848837,0.603503,0.0163882,0.25219,0.00971513,-0.805881,0.28162,0.0257028,-0.0247886,-0.0803873,-1.44687,4.45045e-05,0.000309641,-0.000115343,0.000256174,0.000106438,0.00769291,0.00869534,0.00897605,-0.000280708,0.417867,0,0.0978989
0.16,-0,0.846872,0.603512,0.0163497,0.254365,0.00945049,-0.799815,0.281528,0.0256665,-0.0248625,-0.0805475,-1.34157,4.12655e-05,0.000308925,-0.000115259,0.000255515,0.000102461,0.00768406,0.00866562,0.00894728,-0.000281664,0.325626,0,0.116579
0.161,-0,0.844626,0.60327,0.0162983,0.25681,0.00916372,-0.79449,0.281424,0.0256312,-0.0249401,-0.0807262,-1.37203,4.22025e-05,0.000308228,-0.000115527,0.000254758,0.000101947,0.00766816,0.00863015,0.0089128,-0.000282652,0.42333,0,0.188371
0.162,-0,0.842249,0.602932,0.0162297,0.2595,0.00886069,-0.789168,0.28131,0.0255942,-0.025023,-0.0809208,-1.49632,4.60258e-05,0.000307499,-0.000115568,0.000254073,0.000107404,0.00764004,0.00858968,0.00887335,-0.000283668,0.436836,0,0.0820744
0.163,-0,0.841099,0.603854,0.0162313,0.259999,0.00880589,-0.781611,0.28129,0.0255615,-0.0250614,-0.0809565,-1.58992,4.89048e-05,0.000306854,-0.000114925,0.000253448,0.000109913,0.00764534,0.00858596,0.00886994,-0.000283979,0.423629,0,-0.0170817
0.164,-0,0.838287,0.603846,0.0162217,0.261967,0.00859362,-0.776207,0.281208,0.0255279,-0.0251272,-0.0810975,-1.29569,3.98544e-05,0.000306193,-0.000114776,0.000252823,0.000103043,0.00765929,0.0085624,0.00884731,-0.000284906,0.409166,0,0.266699
0.165,-0,0.833659,0.601866,0.0160891,0.267244,0.0080554,-0.774766,0.280985,0.0254899,-0.0252556,-0.0814709,-1.10195,3.3895e-05,0.00030545,-0.000115324,0.000252117,9.39168e-05,0.0076068,0.00848232,0.00876909,-0.000286765,0.420305,0,0.470255
0.166,-0,0.830588,0.600286,0.0159287,0.271743,0.00762948,-0.77254,0.280796,0.0254538,-0.0253669,-0.0817838,-1.278,3.93102e-05,0.000304744,-0.000115969,0.000251353,0.000100736,0.00751829,0.00841039,0.00869854,-0.000288149,0.438115,0,0.312853
0.167,-0,0.828044,0.599008,0.015787,0.275718,0.00727636,-0.769858,0.280631,0.0254191,-0.0254664,-0.0820563,-1.33678,4.11182e-05,0.000304066,-0.000116075,0.000250707,0.000102765,0.00743661,0.00835038,0.00863981,-0.000289435,0.394453,0,0.21218
0.168,-0,0.826011,0.598292,0.0156733,0.278848,0.00701264,-0.765643,0.280502,0.0253831,-0.0255515,-0.0822681,-1.29831,3.99351e-05,0.000303363,-0.000115877,0.000250131,0.000104064,0.00736813,0.00830514,0.00859562,-0.00029048,0.404166,0,0.264112
0.169,-0,0.823321,0.597073,0.0155568,0.282712,0.00670336,-0.763028,0.280343,0.0253494,-0.0256463,-0.0825266,-1.18757,3.65287e-05,0.000302705,-0.000115478,0.000249758,0.000106654,0.00730543,0.00825142,0.00854322,-0.000291801,0.431361,0,0.403651
0.17,-0,0.818869,0.593855,0.0153388,0.290016,0.00616394,-0.764877,0.280043,0.0253147,-0.0257978,-0.0830067,-0.984222,3.02739e-05,0.000302031,-0.000115416,0.000249483,0.000101353,0.00719193,0.00814691,0.00844098,-0.000294067,0.359182,0,0.53088
0.171,-0,0.815272,0.590502,0.0150713,0.297592,0.00566072,-0.767033,0.279736,0.0252808,-0.0259501,-0.0834928,-1.15068,3.53941e-05,0.000301371,-0.000115318,0.000249328,0.00010605,0.00703561,0.00803568,0.00833182,-0.000296136,0.389175,0,0.391132
0.172,-0,0.814275,0.589633,0.0149227,0.30081,0.00546264,-0.763703,0.279608,0.0252485,-0.026029,-0.0836956,-1.13294,3.48484e-05,0.000300743,-0.000114449,0.000249104,0.000107191,0.00693221,0.00799045,0.00828749,-0.000297033,0.301751,0,0.32534
0.173,-0,0.812413,0.588659,0.0148094,0.3043,0.0052575,-0.760208,0.279469,0.025214,-0.0261135,-0.0839133,-1.21609,3.7406e-05,0.000300072,-0.000113807,0.000248722,0.000109306,0.00686148,0.00794793,0.00824614,-0.000298216,0.331697,0,0.275494
0.174,-0,0.808616,0.586135,0.0146494,0.310527,0.00491493,-0.760351,0.279222,0.0251802,-0.026239,-0.0842962,-0.948254,2.91676e-05,0.000299419,-0.000113598,0.000248342,0.000104008,0.00677949,0.00786988,0.00817005,-0.000300164,0.350698,0,0.560803
0.175,-0,0.803806,0.581997,0.0143808,0.31979,0.00445547,-0.763781,0.278857,0.0251451,-0.0264095,-0.0848529,-1.06972,3.29037e-05,0.000298744,-0.000114117,0.000247891,0.000103535,0.00663356,0.0077472,0.00804981,-0.00030261,0.336044,0,0.419714
0.176,-0,0.800538,0.57869,0.0141087,0.32768,0.00410587,-0.764904,0.27855,0.0251083,-0.0265573,-0.0853153,-1.21694,3.7432e-05,0.000298037,-0.000114465,0.000247418,0.000109271,0.0064669,0.00764177,0.00794624,-0.000304466,0.286548,0,0.221619
0.177,-0,0.798169,0.576843,0.0139453,0.332828,0.00389625,-0.763048,0.278352,0.0250733,-0.0266613,-0.0856113,-1.1221,3.45149e-05,0.000297362,-0.000113929,0.000246943,0.000107372,0.0063626,0.0075827,0.00788867,-0.000305973,0.355436,0,0.387125
0.178,-0,0.79491,0.574348,0.0137649,0.339194,0.00365524,-0.762754,0.278109,0.0250392,-0.0267807,-0.0859715,-1.21565,3.73924e-05,0.000296708,-0.000113658,0.000246497,0.000108117,0.00625718,0.00750768,0.00781535,-0.000307668,0.310415,0,0.24828
0.179,-0,0.791945,0.572699,0.0136365,0.344038,0.00348426,-0.760154,0.277926,0.0250028,-0.0268788,-0.0862414,-1.25169,3.85012e-05,0.000296009,-0.000113051,0.000245982,0.000111849,0.00618066,0.0074558,0.0077649,-0.000309106,0.32655,0,0.230313
0.18,-0,0.788239,0.570741,0.013519,0.349413,0.00330611,-0.758567,0.277723,0.0249685,-0.0269816,-0.0865368,-1.09847,3.3788e-05,0.000295351,-0.000112692,0.000245464,0.000106794,0.00611901,0.00739998,0.00771069,-0.000310714,0.355426,0,0.412783
0.181,-0,0.783708,0.567938,0.0133444,0.356591,0.00308566,-0.758123,0.277454,0.0249308,-0.0271105,-0.0869249,-1.27866,3.93305e-05,0.000294632,-0.00011324,0.000244693,0.000104093,0.00602527,0.00731914,0.00763164,-0.000312494,0.284889,0,0.161124
